4056.9588,0.9727,1.0680
4056.9986,0.9744,1.0680
4057.0384,0.9747,1.0680
4057.0781,0.9736,1.0680
4057.1179,0.9705,1.0680
4057.1577,0.9666,1.0680
4057.1974,0.9632,1.0680
4057.2372,0.9570,1.0680
4057.2770,0.9485,1.0680
4057.3167,0.9468,1.0680
4057.3565,0.9510,1.0680
4057.3963,0.9416,1.0680
4057.4360,0.9055,1.0680
4057.4758,0.8675,1.0680
4057.5156,0.8738,1.0680
4057.5553,0.9175,1.0680
4057.5951,0.9509,1.0680
4057.6349,0.9584,1.0680
4057.6746,0.9550,1.0680
4057.7144,0.9550,1.0680
4057.7542,0.9618,1.0680
4057.7939,0.9690,1.0680
4057.8337,0.9708,1.0680
4057.8735,0.9654,1.0680
4057.9132,0.9567,1.0680
4057.9530,0.9554,1.0680
4057.9928,0.9631,1.0680
4058.0326,0.9672,1.0680
4058.0723,0.9570,1.0680
4058.1121,0.9305,1.0680
4058.1519,0.9017,1.0680
4058.1916,0.8939,1.0680
4058.2314,0.9130,1.0680
4058.2712,0.9421,1.0680
4058.3109,0.9619,1.0680
4058.3507,0.9670,1.0680
4058.3905,0.9591,1.0680
4058.4302,0.9415,1.0680
4058.4700,0.9289,1.0680
4058.5098,0.9356,1.0680
4058.5495,0.9516,1.0680
4058.5893,0.9623,1.0680
4058.6291,0.9665,1.0680
4058.6688,0.9636,1.0680
4058.7086,0.9531,1.0680
4058.7484,0.9422,1.0680
4058.7881,0.9277,1.0680
4058.8279,0.8725,1.0680
4058.8677,0.7546,1.0680
4058.9074,0.6606,1.0680
4058.9472,0.7054,1.0680
4058.9870,0.8402,1.0680
4059.0267,0.9356,1.0680
4059.0665,0.9654,1.0680
4059.1063,0.9625,1.0680
4059.1460,0.9463,1.0680
4059.1858,0.9332,1.0680
4059.2256,0.9381,1.0680
4059.2653,0.9511,1.0680
4059.3051,0.9502,1.0680
4059.3449,0.9344,1.0680
4059.3846,0.9229,1.0680
4059.4244,0.9206,1.0680
4059.4642,0.9224,1.0680
4059.5040,0.9347,1.0680
4059.5437,0.9544,1.0680
4059.5835,0.9673,1.0680
4059.6233,0.9692,1.0680
4059.6630,0.9625,1.0680
4059.7028,0.9508,1.0680
4059.7426,0.9421,1.0680
4059.7823,0.9454,1.0680
4059.8221,0.9545,1.0680
4059.8619,0.9458,1.0680
4059.9016,0.9134,1.0680
4059.9414,0.8953,1.0680
4059.9812,0.9203,1.0680
4060.0209,0.9550,1.0680
4060.0607,0.9707,1.0680
4060.1005,0.9739,1.0680
4060.1402,0.9735,1.0680
4060.1800,0.9706,1.0680
4060.2198,0.9661,1.0680
4060.2595,0.9647,1.0680
4060.2993,0.9682,1.0680
4060.3391,0.9720,1.0680
4060.3788,0.9725,1.0680
4060.4186,0.9700,1.0680
4060.4584,0.9676,1.0680
4060.4981,0.9674,1.0680
4060.5379,0.9683,1.0680
4060.5777,0.9700,1.0680
4060.6174,0.9726,1.0680
4060.6572,0.9742,1.0680
4060.6970,0.9746,1.0680
4060.7367,0.9745,1.0680
4060.7765,0.9746,1.0680
4060.8163,0.9746,1.0680
4060.8560,0.9744,1.0680
4060.8958,0.9736,1.0680
4060.9356,0.9663,1.0680
4060.9753,0.9262,1.0680
4061.0151,0.8215,1.0680
4061.0549,0.7159,1.0680
4061.0947,0.7408,1.0680
4061.1344,0.8609,1.0680
4061.1742,0.9429,1.0680
4061.2140,0.9613,1.0680
4061.2537,0.9540,1.0680
4061.2935,0.9505,1.0680
4061.3333,0.9589,1.0680
4061.3730,0.9678,1.0680
4061.4128,0.9712,1.0680
4061.4526,0.9724,1.0680
4061.4923,0.9731,1.0680
4061.5321,0.9738,1.0680
4061.5719,0.9739,1.0680
4061.6116,0.9701,1.0680
4061.6514,0.9562,1.0680
4061.6912,0.9357,1.0680
4061.7309,0.9307,1.0680
4061.7707,0.9478,1.0680
4061.8105,0.9653,1.0680
4061.8502,0.9721,1.0680
4061.8900,0.9727,1.0680
4061.9298,0.9718,1.0680
4061.9695,0.9713,1.0680
4062.0093,0.9714,1.0680
4062.0491,0.9718,1.0680
4062.0888,0.9721,1.0680
4062.1286,0.9701,1.0680
4062.1684,0.9644,1.0680
4062.2081,0.9597,1.0680
4062.2479,0.9623,1.0680
4062.2877,0.9672,1.0680
4062.3274,0.9617,1.0680
4062.3672,0.9328,1.0680
4062.4070,0.8931,1.0680
4062.4467,0.8880,1.0680
4062.4865,0.9183,1.0680
4062.5263,0.9349,1.0680
4062.5661,0.9309,1.0680
4062.6058,0.9376,1.0680
4062.6456,0.9542,1.0680
4062.6854,0.9590,1.0680
4062.7251,0.9519,1.0680
4062.7649,0.9449,1.0680
4062.8047,0.9431,1.0680
4062.8444,0.9448,1.0680
4062.8842,0.9464,1.0680
4062.9240,0.9496,1.0680
4062.9637,0.9589,1.0680
